Result,ST1_x,ST2_x,CM1_x,CM2_x,LM_x,RM_x,CB1_x,CB2_x,LB_x,RB_x,GK_x,ST1_y,ST2_y,CM1_y,CM2_y,LM_y,RM_y,CB1_y,CB2_y,LB_y,RB_y,GK_y
w_home,78,78,78,77,74,69,78,78,75,78,82,82,76,82,82,84,77,79,75,74,78,80
w_away,71,79,78,78,72,76,80,77,75,75,79,82,76,82,82,84,77,79,75,74,78,80
w_home,79,76,78,80,76,63,80,79,77,76,84,82,76,82,82,84,77,79,75,74,78,80
w_home,79,78,84,81,84,81,79,79,79,79,85,82,76,82,82,84,77,79,75,74,78,80
w_home,76,76,74,76,69,75,77,75,73,76,80,82,76,82,82,84,77,79,75,74,78,80
w_home,89,92,86,83,85,88,88,85,82,82,86,82,76,82,82,84,77,79,75,74,78,80
w_home,73,74,74,73,75,72,76,75,75,75,77,82,76,82,82,84,77,79,75,74,78,80
w_away,75,75,76,75,71,75,74,74,74,73,73,82,76,82,82,84,77,79,75,74,78,80
w_away,75,73,74,77,71,69,74,73,73,73,77,82,76,82,82,84,77,79,75,74,78,80
w_away,73,73,78,72,72,61,77,75,73,76,72,82,76,82,82,84,77,79,75,74,78,80
w_away,72,74,76,74,75,71,71,71,73,74,70,82,76,82,82,84,77,79,75,74,78,80
w_away,84,82,82,78,80,79,82,82,76,76,81,82,76,82,82,84,77,79,75,74,78,80
draw,76,77,79,77,77,73,77,76,73,75,77,82,76,82,82,84,77,79,75,74,78,80
draw,74,74,77,75,76,73,75,75,74,79,78,82,76,82,82,84,77,79,75,74,78,80
w_away,73,79,74,72,73,77,75,75,72,75,77,82,76,82,82,84,77,79,75,74,78,80
w_home,73,75,78,75,75,72,75,73,73,73,76,82,76,82,82,84,77,79,75,74,78,80
draw,79,78,84,81,84,81,79,79,79,79,85,76,74,82,80,82,74,75,71,70,75,77
w_home,89,87,91,87,90,86,86,84,84,84,86,76,74,82,80,82,74,75,71,70,75,77
w_away,83,78,82,78,78,78,80,79,81,80,83,76,74,82,80,82,74,75,71,70,75,77
draw,79,78,84,81,84,81,79,79,79,79,85,83,78,82,78,78,78,80,79,81,80,83
w_home,89,87,91,87,90,86,86,84,84,84,86,83,78,82,78,78,78,80,79,81,80,83
w_home,90,83,87,84,87,86,88,84,84,86,88,83,78,82,78,78,78,80,79,81,80,83
draw,79,78,77,76,76,75,79,79,77,77,83,83,78,82,78,78,78,80,79,81,80,83
draw,76,78,83,80,76,76,76,75,76,76,83,83,78,82,78,78,78,80,79,81,80,83
w_away,75,77,75,74,70,72,76,75,75,70,72,83,78,82,78,78,78,80,79,81,80,83
draw,80,78,79,80,76,77,80,79,81,76,83,83,78,82,78,78,78,80,79,81,80,83
w_home,75,75,76,73,70,63,76,73,73,72,73,83,78,82,78,78,78,80,79,81,80,83
draw,81,81,82,81,80,79,81,78,77,77,84,83,78,82,78,78,78,80,79,81,80,83
w_home,76,76,77,79,73,75,75,74,77,76,72,83,78,82,78,78,78,80,79,81,80,83
draw,82,80,88,85,82,82,82,82,81,80,85,83,78,82,78,78,78,80,79,81,80,83
w_away,77,77,74,74,71,75,76,75,74,74,77,83,78,82,78,78,78,80,79,81,80,83
w_away,82,81,83,82,83,82,82,82,81,77,84,83,78,82,78,78,78,80,79,81,80,83
w_home,82,82,76,79,80,76,79,78,76,79,82,83,78,82,78,78,78,80,79,81,80,83
w_away,79,74,76,78,72,74,79,75,77,70,73,83,78,82,78,78,78,80,79,81,80,83
w_away,73,76,73,72,72,73,75,74,73,73,74,83,78,82,78,78,78,80,79,81,80,83
draw,78,73,79,79,76,76,76,76,75,75,69,83,78,82,78,78,78,80,79,81,80,83
draw,84,81,83,79,82,78,80,77,80,78,83,83,78,82,78,78,78,80,79,81,80,83
w_away,79,78,79,79,77,79,81,80,75,75,82,83,78,82,78,78,78,80,79,81,80,83
draw,76,74,82,80,82,74,75,71,70,75,77,83,78,82,78,78,78,80,79,81,80,83
draw,79,78,84,81,84,81,79,79,79,79,85,89,87,91,87,90,86,86,84,84,84,86
w_away,86,84,88,83,83,82,81,80,81,80,90,89,87,91,87,90,86,86,84,84,84,86
w_home,77,76,81,78,75,77,78,77,76,76,79,89,87,91,87,90,86,86,84,84,84,86
w_away,80,79,77,79,76,79,80,78,75,78,77,89,87,91,87,90,86,86,84,84,84,86
w_away,78,77,80,74,78,74,76,75,74,74,78,89,87,91,87,90,86,86,84,84,84,86
w_away,75,74,77,75,74,72,77,76,76,75,75,89,87,91,87,90,86,86,84,84,84,86
w_away,76,80,80,81,77,73,76,74,78,77,79,89,87,91,87,90,86,86,84,84,84,86
draw,78,78,83,81,74,75,78,73,79,77,83,89,87,91,87,90,86,86,84,84,84,86
draw,87,86,89,85,82,80,89,81,83,81,87,89,87,91,87,90,86,86,84,84,84,86
w_away,76,76,78,78,77,76,79,75,78,75,76,89,87,91,87,90,86,86,84,84,84,86
w_away,88,85,85,82,82,79,84,82,81,80,83,89,87,91,87,90,86,86,84,84,84,86
w_away,73,74,76,74,59,73,76,74,74,74,75,89,87,91,87,90,86,86,84,84,84,86
w_away,80,80,82,83,61,78,79,79,81,79,83,89,87,91,87,90,86,86,84,84,84,86
w_home,82,75,78,76,78,77,82,81,79,81,83,89,87,91,87,90,86,86,84,84,84,86
w_away,90,87,88,80,81,83,87,87,83,81,88,89,87,91,87,90,86,86,84,84,84,86
w_home,90,87,88,80,81,83,87,87,83,81,88,89,87,91,87,90,86,86,84,84,84,86
w_away,78,84,80,77,80,79,80,77,77,76,82,89,87,91,87,90,86,86,84,84,84,86
w_home,87,82,91,89,84,82,83,82,83,80,84,89,87,91,87,90,86,86,84,84,84,86
w_away,77,77,75,76,76,79,79,78,75,76,80,89,87,91,87,90,86,86,84,84,84,86
w_away,77,77,78,76,76,77,78,75,75,77,80,89,87,91,87,90,86,86,84,84,84,86
w_away,80,82,78,80,74,57,79,78,76,78,80,89,87,91,87,90,86,86,84,84,84,86
w_away,83,78,82,78,78,78,80,79,81,80,83,89,87,91,87,90,86,86,84,84,84,86
w_away,79,78,79,79,77,79,81,80,75,75,82,89,87,91,87,90,86,86,84,84,84,86
w_away,76,74,82,80,82,74,75,71,70,75,77,89,87,91,87,90,86,86,84,84,84,86
draw,79,78,84,81,84,81,79,79,79,79,85,91,84,94,89,86,82,88,87,87,84,89
w_away,86,84,88,83,83,82,81,80,81,80,90,91,84,94,89,86,82,88,87,87,84,89
w_home,87,86,89,85,82,80,89,81,83,81,87,91,84,94,89,86,82,88,87,87,84,89
w_away,90,87,88,80,81,83,87,87,83,81,88,91,84,94,89,86,82,88,87,87,84,89
w_away,81,76,80,78,79,74,77,77,78,77,79,91,84,94,89,86,82,88,87,87,84,89
w_away,78,75,83,82,82,81,83,80,80,78,82,91,84,94,89,86,82,88,87,87,84,89
w_home,80,84,79,78,78,78,76,76,75,79,77,91,84,94,89,86,82,88,87,87,84,89
draw,81,80,81,80,81,73,79,78,78,77,83,91,84,94,89,86,82,88,87,87,84,89
draw,80,79,80,78,78,79,77,77,78,77,80,91,84,94,89,86,82,88,87,87,84,89
w_away,78,74,76,75,76,76,75,74,74,74,73,91,84,94,89,86,82,88,87,87,84,89
w_away,86,86,91,89,87,84,90,86,83,85,88,91,84,94,89,86,82,88,87,87,84,89
draw,83,80,85,81,83,80,82,82,80,77,84,91,84,94,89,86,82,88,87,87,84,89
draw,82,81,82,81,80,75,80,79,77,78,79,91,84,94,89,86,82,88,87,87,84,89
w_away,79,79,77,77,74,76,81,77,80,78,79,91,84,94,89,86,82,88,87,87,84,89
w_home,75,77,76,76,73,74,76,75,75,74,77,91,84,94,89,86,82,88,87,87,84,89
w_away,77,77,77,78,78,80,77,77,76,75,80,91,84,94,89,86,82,88,87,87,84,89
draw,84,89,85,85,83,81,90,84,85,83,91,91,84,94,89,86,82,88,87,87,84,89
w_away,76,76,75,75,74,73,75,72,75,71,79,91,84,94,89,86,82,88,87,87,84,89
w_away,80,77,79,78,76,76,79,78,77,76,80,91,84,94,89,86,82,88,87,87,84,89
w_away,82,83,84,79,83,81,81,79,79,78,80,91,84,94,89,86,82,88,87,87,84,89
w_away,79,76,79,75,77,81,76,75,76,75,75,91,84,94,89,86,82,88,87,87,84,89
draw,75,75,73,75,73,73,73,73,73,74,70,91,84,94,89,86,82,88,87,87,84,89
w_away,82,77,79,84,80,76,77,76,77,76,81,91,84,94,89,86,82,88,87,87,84,89
draw,87,82,81,85,81,85,86,84,76,81,88,91,84,94,89,86,82,88,87,87,84,89
w_home,89,92,86,83,85,88,88,85,82,82,86,87,86,89,85,82,80,89,81,83,81,87
draw,86,84,88,83,83,82,81,80,81,80,90,87,86,89,85,82,80,89,81,83,81,87
w_away,77,76,81,78,75,77,78,77,76,76,79,87,86,89,85,82,80,89,81,83,81,87
w_away,80,79,77,79,76,79,80,78,75,78,77,87,86,89,85,82,80,89,81,83,81,87
w_away,78,77,80,74,78,74,76,75,74,74,78,87,86,89,85,82,80,89,81,83,81,87
w_away,75,74,77,75,74,72,77,76,76,75,75,87,86,89,85,82,80,89,81,83,81,87
w_away,76,80,80,81,77,73,76,74,78,77,79,87,86,89,85,82,80,89,81,83,81,87
w_away,78,78,83,81,74,75,78,73,79,77,83,87,86,89,85,82,80,89,81,83,81,87
w_away,76,76,78,78,77,76,79,75,78,75,76,87,86,89,85,82,80,89,81,83,81,87
draw,88,85,85,82,82,79,84,82,81,80,83,87,86,89,85,82,80,89,81,83,81,87
w_away,73,74,76,74,59,73,76,74,74,74,75,87,86,89,85,82,80,89,81,83,81,87
draw,80,80,82,83,61,78,79,79,81,79,83,87,86,89,85,82,80,89,81,83,81,87
w_away,82,75,78,76,78,77,82,81,79,81,83,87,86,89,85,82,80,89,81,83,81,87
w_away,90,87,88,80,81,83,87,87,83,81,88,87,86,89,85,82,80,89,81,83,81,87
w_away,90,87,88,80,81,83,87,87,83,81,88,87,86,89,85,82,80,89,81,83,81,87
draw,78,84,80,77,80,79,80,77,77,76,82,87,86,89,85,82,80,89,81,83,81,87
draw,87,82,91,89,84,82,83,82,83,80,84,87,86,89,85,82,80,89,81,83,81,87
w_away,77,77,75,76,76,79,79,78,75,76,80,87,86,89,85,82,80,89,81,83,81,87
w_home,89,87,91,87,90,86,86,84,84,84,86,87,86,89,85,82,80,89,81,83,81,87
w_away,77,77,78,76,76,77,78,75,75,77,80,87,86,89,85,82,80,89,81,83,81,87
w_away,80,82,78,80,74,57,79,78,76,78,80,87,86,89,85,82,80,89,81,83,81,87
w_home,91,84,94,89,86,82,88,87,87,84,89,87,86,89,85,82,80,89,81,83,81,87
w_away,90,83,87,84,87,86,88,84,84,86,88,87,86,89,85,82,80,89,81,83,81,87
w_away,81,85,78,83,78,82,85,83,84,80,83,87,86,89,85,82,80,89,81,83,81,87
w_away,89,92,86,83,85,88,88,85,82,82,86,86,84,88,83,83,82,81,80,81,80,90
w_away,77,76,81,78,75,77,78,77,76,76,79,86,84,88,83,83,82,81,80,81,80,90
w_away,80,79,77,79,76,79,80,78,75,78,77,86,84,88,83,83,82,81,80,81,80,90
w_away,78,77,80,74,78,74,76,75,74,74,78,86,84,88,83,83,82,81,80,81,80,90
draw,75,74,77,75,74,72,77,76,76,75,75,86,84,88,83,83,82,81,80,81,80,90
w_away,76,80,80,81,77,73,76,74,78,77,79,86,84,88,83,83,82,81,80,81,80,90
w_home,78,78,83,81,74,75,78,73,79,77,83,86,84,88,83,83,82,81,80,81,80,90
w_home,87,86,89,85,82,80,89,81,83,81,87,86,84,88,83,83,82,81,80,81,80,90
draw,76,76,78,78,77,76,79,75,78,75,76,86,84,88,83,83,82,81,80,81,80,90
w_home,88,85,85,82,82,79,84,82,81,80,83,86,84,88,83,83,82,81,80,81,80,90
w_away,73,74,76,74,59,73,76,74,74,74,75,86,84,88,83,83,82,81,80,81,80,90
w_home,80,80,82,83,61,78,79,79,81,79,83,86,84,88,83,83,82,81,80,81,80,90
w_away,82,75,78,76,78,77,82,81,79,81,83,86,84,88,83,83,82,81,80,81,80,90
w_away,90,87,88,80,81,83,87,87,83,81,88,86,84,88,83,83,82,81,80,81,80,90
w_home,78,84,80,77,80,79,80,77,77,76,82,86,84,88,83,83,82,81,80,81,80,90
draw,87,82,91,89,84,82,83,82,83,80,84,86,84,88,83,83,82,81,80,81,80,90
w_away,77,77,75,76,76,79,79,78,75,76,80,86,84,88,83,83,82,81,80,81,80,90
w_home,89,87,91,87,90,86,86,84,84,84,86,86,84,88,83,83,82,81,80,81,80,90
w_home,77,77,78,76,76,77,78,75,75,77,80,86,84,88,83,83,82,81,80,81,80,90
w_away,80,82,78,80,74,57,79,78,76,78,80,86,84,88,83,83,82,81,80,81,80,90
w_home,91,84,94,89,86,82,88,87,87,84,89,86,84,88,83,83,82,81,80,81,80,90
w_home,83,80,85,81,83,80,82,82,80,77,84,86,84,88,83,83,82,81,80,81,80,90
w_away,73,74,71,68,67,74,66,66,73,77,73,86,84,88,83,83,82,81,80,81,80,90
w_away,94,85,89,86,85,84,90,86,86,83,86,86,84,88,83,83,82,81,80,81,80,90
w_away,84,82,82,78,80,79,82,82,76,76,81,84,89,85,85,83,81,90,84,85,83,91
draw,81,76,80,78,79,74,77,77,78,77,79,84,89,85,85,83,81,90,84,85,83,91
w_home,78,75,83,82,82,81,83,80,80,78,82,84,89,85,85,83,81,90,84,85,83,91
w_home,80,84,79,78,78,78,76,76,75,79,77,84,89,85,85,83,81,90,84,85,83,91
draw,81,80,81,80,81,73,79,78,78,77,83,84,89,85,85,83,81,90,84,85,83,91
w_home,91,84,94,89,86,82,88,87,87,84,89,84,89,85,85,83,81,90,84,85,83,91
w_away,80,79,80,78,78,79,77,77,78,77,80,84,89,85,85,83,81,90,84,85,83,91
w_away,78,74,76,75,76,76,75,74,74,74,73,84,89,85,85,83,81,90,84,85,83,91
draw,86,86,91,89,87,84,90,86,83,85,88,84,89,85,85,83,81,90,84,85,83,91
draw,83,80,85,81,83,80,82,82,80,77,84,84,89,85,85,83,81,90,84,85,83,91
w_home,82,81,82,81,80,75,80,79,77,78,79,84,89,85,85,83,81,90,84,85,83,91
w_away,79,79,77,77,74,76,81,77,80,78,79,84,89,85,85,83,81,90,84,85,83,91
draw,75,77,76,76,73,74,76,75,75,74,77,84,89,85,85,83,81,90,84,85,83,91
w_away,77,77,77,78,78,80,77,77,76,75,80,84,89,85,85,83,81,90,84,85,83,91
w_away,76,76,75,75,74,73,75,72,75,71,79,84,89,85,85,83,81,90,84,85,83,91
w_home,80,77,79,78,76,76,79,78,77,76,80,84,89,85,85,83,81,90,84,85,83,91
draw,82,83,84,79,83,81,81,79,79,78,80,84,89,85,85,83,81,90,84,85,83,91
draw,79,76,79,75,77,81,76,75,76,75,75,84,89,85,85,83,81,90,84,85,83,91
w_away,75,75,73,75,73,73,73,73,73,74,70,84,89,85,85,83,81,90,84,85,83,91
w_away,82,77,79,84,80,76,77,76,77,76,81,84,89,85,85,83,81,90,84,85,83,91
w_home,82,80,88,85,82,82,82,82,81,80,85,84,89,85,85,83,81,90,84,85,83,91
draw,78,76,79,78,74,75,76,76,74,74,71,84,89,85,85,83,81,90,84,85,83,91
w_home,94,85,89,86,85,84,90,86,86,83,86,84,89,85,85,83,81,90,84,85,83,91
w_away,84,82,82,78,80,79,82,82,76,76,81,78,76,79,78,74,75,76,76,74,74,71
w_home,84,89,85,85,83,81,90,84,85,83,91,78,76,79,78,74,75,76,76,74,74,71
draw,82,80,88,85,82,82,82,82,81,80,85,78,76,79,78,74,75,76,76,74,74,71
w_away,84,82,82,78,80,79,82,82,76,76,81,82,80,88,85,82,82,82,82,81,80,85
w_home,90,87,88,80,81,83,87,87,83,81,88,82,80,88,85,82,82,82,82,81,80,85
w_home,84,89,85,85,83,81,90,84,85,83,91,82,80,88,85,82,82,82,82,81,80,85
w_home,90,83,87,84,87,86,88,84,84,86,88,82,80,88,85,82,82,82,82,81,80,85
w_away,79,78,77,76,76,75,79,79,77,77,83,82,80,88,85,82,82,82,82,81,80,85
draw,76,78,83,80,76,76,76,75,76,76,83,82,80,88,85,82,82,82,82,81,80,85
w_away,75,77,75,74,70,72,76,75,75,70,72,82,80,88,85,82,82,82,82,81,80,85
w_away,80,78,79,80,76,77,80,79,81,76,83,82,80,88,85,82,82,82,82,81,80,85
w_home,75,75,76,73,70,63,76,73,73,72,73,82,80,88,85,82,82,82,82,81,80,85
w_away,81,81,82,81,80,79,81,78,77,77,84,82,80,88,85,82,82,82,82,81,80,85
w_away,76,76,77,79,73,75,75,74,77,76,72,82,80,88,85,82,82,82,82,81,80,85
draw,77,77,74,74,71,75,76,75,74,74,77,82,80,88,85,82,82,82,82,81,80,85
draw,83,78,82,78,78,78,80,79,81,80,83,82,80,88,85,82,82,82,82,81,80,85
w_away,82,81,83,82,83,82,82,82,81,77,84,82,80,88,85,82,82,82,82,81,80,85
draw,82,82,76,79,80,76,79,78,76,79,82,82,80,88,85,82,82,82,82,81,80,85
w_home,79,74,76,78,72,74,79,75,77,70,73,82,80,88,85,82,82,82,82,81,80,85
draw,73,76,73,72,72,73,75,74,73,73,74,82,80,88,85,82,82,82,82,81,80,85
w_away,78,73,79,79,76,76,76,76,75,75,69,82,80,88,85,82,82,82,82,81,80,85
w_away,84,81,83,79,82,78,80,77,80,78,83,82,80,88,85,82,82,82,82,81,80,85
w_away,79,78,79,79,77,79,81,80,75,75,82,82,80,88,85,82,82,82,82,81,80,85
w_away,78,76,79,78,74,75,76,76,74,74,71,82,80,88,85,82,82,82,82,81,80,85
w_home,78,75,76,78,76,77,77,76,75,74,75,82,81,80,77,77,84,77,76,77,75,83
w_home,76,74,77,74,76,73,79,75,74,76,79,82,81,80,77,77,84,77,76,77,75,83
draw,81,79,80,77,74,80,82,79,76,75,83,82,81,80,77,77,84,77,76,77,75,83
w_home,85,76,81,82,82,78,83,80,83,82,76,82,81,80,77,77,84,77,76,77,75,83
draw,80,74,78,75,74,73,76,75,73,75,82,82,81,80,77,77,84,77,76,77,75,83
w_home,80,78,80,78,79,75,83,80,80,79,78,82,81,80,77,77,84,77,76,77,75,83
w_home,89,83,88,82,87,85,86,83,81,80,82,82,81,80,77,77,84,77,76,77,75,83
w_home,76,74,82,75,72,77,75,74,74,73,76,82,81,80,77,77,84,77,76,77,75,83
w_home,88,83,89,83,85,81,85,84,82,80,88,82,81,80,77,77,84,77,76,77,75,83
w_home,86,80,89,86,83,85,84,83,83,81,89,82,81,80,77,77,84,77,76,77,75,83
w_home,90,82,88,84,86,85,83,83,83,82,90,82,81,80,77,77,84,77,76,77,75,83
draw,80,78,82,79,79,82,80,79,76,76,82,82,81,80,77,77,84,77,76,77,75,83
w_home,79,78,82,78,65,78,79,77,76,75,80,82,81,80,77,77,84,77,76,77,75,83
draw,85,77,86,82,82,81,85,83,81,82,88,82,81,80,77,77,84,77,76,77,75,83
w_home,77,77,81,78,78,80,77,76,77,77,77,82,81,80,77,77,84,77,76,77,75,83
w_away,81,66,78,79,76,76,79,78,76,74,80,82,81,80,77,77,84,77,76,77,75,83
w_home,81,76,79,77,76,75,77,77,76,76,76,82,81,80,77,77,84,77,76,77,75,83
w_away,80,76,80,77,80,79,82,80,80,77,79,82,81,80,77,77,84,77,76,77,75,83
w_home,83,79,86,82,83,83,83,81,70,82,82,82,81,80,77,77,84,77,76,77,75,83
w_home,67,63,82,83,83,82,82,81,81,79,81,82,81,80,77,77,84,77,76,77,75,83
w_home,88,84,84,82,84,75,88,83,85,83,87,82,81,80,77,77,84,77,76,77,75,83
w_home,79,78,82,83,80,79,80,80,80,79,82,82,81,80,77,77,84,77,76,77,75,83
w_away,76,78,78,75,76,76,76,75,74,74,75,82,81,80,77,77,84,77,76,77,75,83
w_away,78,75,76,78,76,77,77,76,75,74,75,90,82,88,84,86,85,83,83,83,82,90
w_away,76,74,77,74,76,73,79,75,74,76,79,90,82,88,84,86,85,83,83,83,82,90
w_away,81,79,80,77,74,80,82,79,76,75,83,90,82,88,84,86,85,83,83,83,82,90
draw,85,76,81,82,82,78,83,80,83,82,76,90,82,88,84,86,85,83,83,83,82,90
w_away,80,74,78,75,74,73,76,75,73,75,82,90,82,88,84,86,85,83,83,83,82,90
draw,80,78,80,78,79,75,83,80,80,79,78,90,82,88,84,86,85,83,83,83,82,90
draw,89,83,88,82,87,85,86,83,81,80,82,90,82,88,84,86,85,83,83,83,82,90
w_away,76,74,82,75,72,77,75,74,74,73,76,90,82,88,84,86,85,83,83,83,82,90
w_home,88,83,89,83,85,81,85,84,82,80,88,90,82,88,84,86,85,83,83,83,82,90
w_home,86,80,89,86,83,85,84,83,83,81,89,90,82,88,84,86,85,83,83,83,82,90
draw,80,78,82,79,79,82,80,79,76,76,82,90,82,88,84,86,85,83,83,83,82,90
w_away,79,78,82,78,65,78,79,77,76,75,80,90,82,88,84,86,85,83,83,83,82,90
w_home,85,77,86,82,82,81,85,83,81,82,88,90,82,88,84,86,85,83,83,83,82,90
w_home,77,77,81,78,78,80,77,76,77,77,77,90,82,88,84,86,85,83,83,83,82,90
w_away,81,66,78,79,76,76,79,78,76,74,80,90,82,88,84,86,85,83,83,83,82,90
w_away,82,81,80,77,77,84,77,76,77,75,83,90,82,88,84,86,85,83,83,83,82,90
w_away,81,76,79,77,76,75,77,77,76,76,76,90,82,88,84,86,85,83,83,83,82,90
w_away,80,76,80,77,80,79,82,80,80,77,79,90,82,88,84,86,85,83,83,83,82,90
draw,83,79,86,82,83,83,83,81,70,82,82,90,82,88,84,86,85,83,83,83,82,90
w_away,78,75,76,78,76,77,77,76,75,74,75,86,80,89,86,83,85,84,83,83,81,89
draw,76,74,77,74,76,73,79,75,74,76,79,86,80,89,86,83,85,84,83,83,81,89
w_away,81,79,80,77,74,80,82,79,76,75,83,86,80,89,86,83,85,84,83,83,81,89
w_away,85,76,81,82,82,78,83,80,83,82,76,86,80,89,86,83,85,84,83,83,81,89
w_away,80,74,78,75,74,73,76,75,73,75,82,86,80,89,86,83,85,84,83,83,81,89
w_away,80,78,80,78,79,75,83,80,80,79,78,86,80,89,86,83,85,84,83,83,81,89
w_away,89,83,88,82,87,85,86,83,81,80,82,86,80,89,86,83,85,84,83,83,81,89
w_away,76,74,82,75,72,77,75,74,74,73,76,86,80,89,86,83,85,84,83,83,81,89
w_home,88,83,89,83,85,81,85,84,82,80,88,86,80,89,86,83,85,84,83,83,81,89
w_home,90,82,88,84,86,85,83,83,83,82,90,86,80,89,86,83,85,84,83,83,81,89
w_away,80,78,82,79,79,82,80,79,76,76,82,86,80,89,86,83,85,84,83,83,81,89
draw,79,78,82,78,65,78,79,77,76,75,80,86,80,89,86,83,85,84,83,83,81,89
w_home,85,77,86,82,82,81,85,83,81,82,88,86,80,89,86,83,85,84,83,83,81,89
w_away,77,77,81,78,78,80,77,76,77,77,77,86,80,89,86,83,85,84,83,83,81,89
w_away,81,66,78,79,76,76,79,78,76,74,80,86,80,89,86,83,85,84,83,83,81,89
w_away,82,81,80,77,77,84,77,76,77,75,83,86,80,89,86,83,85,84,83,83,81,89
w_away,81,76,79,77,76,75,77,77,76,76,76,86,80,89,86,83,85,84,83,83,81,89
w_away,80,76,80,77,80,79,82,80,80,77,79,86,80,89,86,83,85,84,83,83,81,89
draw,83,79,86,82,83,83,83,81,70,82,82,86,80,89,86,83,85,84,83,83,81,89
w_away,78,75,76,78,76,77,77,76,75,74,75,80,78,82,79,79,82,80,79,76,76,82
w_home,76,74,77,74,76,73,79,75,74,76,79,80,78,82,79,79,82,80,79,76,76,82
w_home,81,79,80,77,74,80,82,79,76,75,83,80,78,82,79,79,82,80,79,76,76,82
w_home,85,76,81,82,82,78,83,80,83,82,76,80,78,82,79,79,82,80,79,76,76,82
draw,80,74,78,75,74,73,76,75,73,75,82,80,78,82,79,79,82,80,79,76,76,82
w_away,80,78,80,78,79,75,83,80,80,79,78,80,78,82,79,79,82,80,79,76,76,82
draw,89,83,88,82,87,85,86,83,81,80,82,80,78,82,79,79,82,80,79,76,76,82
draw,76,74,82,75,72,77,75,74,74,73,76,80,78,82,79,79,82,80,79,76,76,82
w_home,88,83,89,83,85,81,85,84,82,80,88,80,78,82,79,79,82,80,79,76,76,82
w_home,86,80,89,86,83,85,84,83,83,81,89,80,78,82,79,79,82,80,79,76,76,82
draw,90,82,88,84,86,85,83,83,83,82,90,80,78,82,79,79,82,80,79,76,76,82
w_home,79,78,82,78,65,78,79,77,76,75,80,80,78,82,79,79,82,80,79,76,76,82
w_home,85,77,86,82,82,81,85,83,81,82,88,80,78,82,79,79,82,80,79,76,76,82
w_away,77,77,81,78,78,80,77,76,77,77,77,80,78,82,79,79,82,80,79,76,76,82
w_home,81,66,78,79,76,76,79,78,76,74,80,80,78,82,79,79,82,80,79,76,76,82
w_home,82,81,80,77,77,84,77,76,77,75,83,80,78,82,79,79,82,80,79,76,76,82
w_away,81,76,79,77,76,75,77,77,76,76,76,80,78,82,79,79,82,80,79,76,76,82
draw,80,76,80,77,80,79,82,80,80,77,79,80,78,82,79,79,82,80,79,76,76,82
w_home,83,79,86,82,83,83,83,81,70,82,82,80,78,82,79,79,82,80,79,76,76,82
w_home,78,75,76,78,76,77,77,76,75,74,75,80,78,80,78,79,75,83,80,80,79,78
w_home,76,74,77,74,76,73,79,75,74,76,79,80,78,80,78,79,75,83,80,80,79,78
w_home,81,79,80,77,74,80,82,79,76,75,83,80,78,80,78,79,75,83,80,80,79,78
w_home,85,76,81,82,82,78,83,80,83,82,76,80,78,80,78,79,75,83,80,80,79,78
w_away,80,74,78,75,74,73,76,75,73,75,82,80,78,80,78,79,75,83,80,80,79,78
draw,89,83,88,82,87,85,86,83,81,80,82,80,78,80,78,79,75,83,80,80,79,78
w_away,76,74,82,75,72,77,75,74,74,73,76,80,78,80,78,79,75,83,80,80,79,78
w_home,88,83,89,83,85,81,85,84,82,80,88,80,78,80,78,79,75,83,80,80,79,78
w_home,86,80,89,86,83,85,84,83,83,81,89,80,78,80,78,79,75,83,80,80,79,78
w_home,90,82,88,84,86,85,83,83,83,82,90,80,78,80,78,79,75,83,80,80,79,78
draw,80,78,82,79,79,82,80,79,76,76,82,80,78,80,78,79,75,83,80,80,79,78
w_home,79,78,82,78,65,78,79,77,76,75,80,80,78,80,78,79,75,83,80,80,79,78
w_home,85,77,86,82,82,81,85,83,81,82,88,80,78,80,78,79,75,83,80,80,79,78
w_away,77,77,81,78,78,80,77,76,77,77,77,80,78,80,78,79,75,83,80,80,79,78
w_away,81,66,78,79,76,76,79,78,76,74,80,80,78,80,78,79,75,83,80,80,79,78
draw,82,81,80,77,77,84,77,76,77,75,83,80,78,80,78,79,75,83,80,80,79,78
w_away,81,76,79,77,76,75,77,77,76,76,76,80,78,80,78,79,75,83,80,80,79,78
w_away,80,76,80,77,80,79,82,80,80,77,79,80,78,80,78,79,75,83,80,80,79,78
draw,83,79,86,82,83,83,83,81,70,82,82,80,78,80,78,79,75,83,80,80,79,78
draw,78,75,76,78,76,77,77,76,75,74,75,81,66,78,79,76,76,79,78,76,74,80
draw,76,74,77,74,76,73,79,75,74,76,79,81,66,78,79,76,76,79,78,76,74,80
w_away,81,79,80,77,74,80,82,79,76,75,83,81,66,78,79,76,76,79,78,76,74,80
w_home,85,76,81,82,82,78,83,80,83,82,76,81,66,78,79,76,76,79,78,76,74,80
draw,80,74,78,75,74,73,76,75,73,75,82,81,66,78,79,76,76,79,78,76,74,80
w_away,80,78,80,78,79,75,83,80,80,79,78,81,66,78,79,76,76,79,78,76,74,80
w_home,89,83,88,82,87,85,86,83,81,80,82,81,66,78,79,76,76,79,78,76,74,80
w_home,76,74,82,75,72,77,75,74,74,73,76,81,66,78,79,76,76,79,78,76,74,80
w_home,88,83,89,83,85,81,85,84,82,80,88,81,66,78,79,76,76,79,78,76,74,80
